ID	String	Description	Type	Comment	Link1	Link2
id_g_m_1006	MSIE-5.13 (larbin@unspecified.mail)	unknown robot from gw.ocg-corp.com (209.126.176.x)		see also: - Opera/6.01 (larbin@.....) - WinampMPEG/2.00 larbin@....		
id_g_m_190506_1	msnbot-media/1.0 (+http://search.msn.com/msnbot.htm)	MSN media search robot	R	65.55.235.1xx	http://search.msn.com	
id_g_m_290806_1	msnbot-Products/1.0 (+http://search.msn.com/msnbot.htm)	Windows Live product search (Beta) robot	R	207.68.157.xxx	http://products.live.com	http://productsearch.spaces.live.com/
id_g_m_1007	MSNBOT/0.xx (http://search.msn.com/msnbot.htm)	MSN Search robot - 131.107.xxx.xxx 204.95.96.xxx - 204.95.111.xxx 207.46.xxx.xxx	R	s. also Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search...	http://search.msn.com	
id_g_m_1008	msnbot/x.xx ( http://search.msn.com/msnbot.htm)	MSN Search robot - 131.107.xxx.xxx 204.95.96.xxx - 204.95.111.xxx 207.46.xxx.xxx	R	s. also Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search...	http://search.msn.com	
id_g_m_190108_2	MSNBOT_Mobile MSMOBOT Mozilla/2.0 (compatible; MSIE 4.02; Windows CE; Default)	Microsoft search for mobiles	R	65.55.241.2xx	http://livesearchmobile.com/?mid=1011	
id_g_m_1009	MSNPTC/1.0	MSN Search robot - 131.107.xxx.xxx 204.95.96.xxx - 204.95.111.xxx 207.46.xxx.xxx	R	s. also Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search...	http://search.msn.com	
id_g_m_1010	MSProxy/2.0	Microsoft proxy server	P		http://www.microsoft.com/isaserver/evaluation/previousversions/default.mspx	
id_g_m_181205_3	MSRBOT	MacEdition CodeBitch link checking	C		http://www.macedition.com/cb/cb_20030310.php	
id_g_m_270407_1	MSRBOT (http://research.microsoft.com/research/sv/msrbot)	Microsoft MSRBot	R		http://research.microsoft.com/research/sv/msrbot/	
id_g_m_070406_3	"Mulder, VCR-1.0"	StreamBox VCR user agent	D		http://all-streaming-media.com/streaming-media-faq/faq-streambox-vcr-download-problems.htm	
id_g_m_1011	multiBlocker browser	Multiblocker (Fantomaster) anonymity software user	P		http://multiblocker.com/home.html	http://fantomaster.com
id_g_m_030807_1	multicrawler ( http://sw.deri.org/2006/04/multicrawler/robots.html)	MultiCrawler for DERI Galway's Semantic Web Search Engine cluster	R	140.203.154.1xx	http://sw.deri.org/2006/04/multicrawler/robots.html	http://sw.deri.ie/
id_g_m_1012	MultiText/0.1	Virginia Tech Digital Library Research Laboratory robot	R		http://www.dlib.vt.edu	
id_g_m_1013	MusicWalker2.0 ( http://www.somusical.com)	SoMusical! musical directory link checking	R		http://www.somusical.com	
id_g_m_270306_1	MVAClient	Unknown bad bot from diff. Taiwanese IPs	S	see this blog:	http://www.tenspider.com/business-blog/weblog.php	
id_g_m_241105_1	My WinHTTP Connection	Windows HTTP Services (WinHTTP)			http://msdn.microsoft.com/library/?url=/library/en-us/winhttp/http/about_winhttp.asp	
id_g_m_1014	myDaemon	unknown user robot (24.124.34.42)				
id_g_m_1015	MyGetRight/1.0.0	GetRight download manager	D		http://www.getright.com	
id_g_m_1016	MyGetRight/1.0b	GetRight download manager	D		http://www.getright.com	
id_g_m_1017	Mylinea.com Crawler 2.0	Mylinea France web catalogue crawler	R		http://www.mylinea.com	
id_g_m_040906_1	mylinkcheck/1.02	VDOG - SEO webdirecory (Germany) link checking	C		http://www.vdog.de/	
id_n_s_1018	Naamah 1.0.1/Blogbot (http://blogbot.de/)	Blogbot (Germany) robot	R		http://blogbot.de/	
id_n_s_1019	Naamah 1.0a/Blogbot (http://blogbot.de/)	Blogbot (Germany) robot	R		http://blogbot.de/	
id_n_s_1021	NABOT/5.0	Naver Japan / Korea robot	R	s.also Python-urllib/1.15 - dloader(NaverRobot)/1.0 & Cowbot	http://www.naver.co.jp/	
id_n_s_1020	nabot_1.0	Naver Japan / Korea robot	R	s.also Python-urllib/1.15 - dloader(NaverRobot)/1.0 & Cowbot	http://www.naver.co.jp/	
id_n_s_180408_4	NameOfAgent (CMS Spider)	Badbot searching for Wordpress wp-login.php	S			
id_n_s_071205_1	naoFavicon4IE/1.xx	naoFavicon4IE	D		http://nao4u.com/software/naoFavicon4IE/	
id_n_s_140506_2	NASA Search 1.0	Unknown spambot / harvester from diff. IPs	S		http://www.projecthoneypot.org/ip_inspector.php?iph=978231e229521680d11cb93f32de0fa1	
id_n_s_1022	NationalDirectory-WebSpider/1.3	Nationaldirectory spider	R		http://www.nationaldirectory.com/	
id_n_s_1023	NationalDirectoryAddURL/1.0	Nationaldirectory spider	R		http://www.nationaldirectory.com/	
id_n_s_1025	NaverBot-1.0 (NHN Corp. / +82-2-3011-1954 / nhnbot@naver.com)	Naver Japan / Korea robot	R	s. also Python-urllib/1.15- nabot- cowbot & dloader	http://www.naver.co.jp/	
id_n_s_1024	NaverBot_dloader/1.5	Naver Japan / Korea robot	R	s. also Python-urllib/1.15 - nabot - cowbot & dloader	http://www.naver.co.jp/	
id_n_s_181205_1	NavissoBot	Navisso closed beta robot (69.41.162.1xx)	R		http://navisso.com/	
id_n_s_181205_2	NavissoBot/1.7  (+http://navisso.com/)	Navisso closed beta robot (69.41.162.1xx)	R		http://navisso.com/	
id_n_s_1026	NCSA Beta 1 (http://vias.ncsa.uiuc.edu/viasarchivinginformation.html)	Vias Information Archival robot	R		http://vias.ncsa.uiuc.edu/	
id_n_s_250507_1	Nebullabot/2.2 (http://bot.nebulla.info)	Nebulla.info distributed crawler (Germany)	R	81.169.180.2xx	http://www.nebulla.info/	http://bot.nebulla.info/
id_n_s_1027	NEC Research Agent -- compuman at research.nj.nec.com	NEC Researchindex robot - now CiteSeer.IST scientific document index	R		http://citeseer.ist.psu.edu/	
id_n_s_1028	NEC-Hayek/1.0	rcn.com user agent ? NEC Researchindex robot ?		s. NEC Research Agent		
id_n_s_291108_4	Net-Seekr Bot/Net-Seekr Bot V1 (http://www.net-seekr.com)	Net Seekr search robot	R	78.129.201.19x	http://www.net-seekr.com/	
id_n_s_1029	NetAnts/1.2x	NetAnts download manager	D		http://www.netants.com/en/index.html	
id_n_s_1030	NETCOMplete/x.xx	NetComplete IE browser package	B		http://www.netcom.net.uk/	
id_n_s_010807_2	NetinfoBot/1.0 (http://netinfo.bg/netinfobot.html)	Netinfo.bg search (Bulgaria) robot	R	194.153.145.x[xx]	http://netinfo.bg/	
id_n_s_1031	NetLookout/2.24	Netlookout internet notifier	R	site is offline	http://www.frugalsoft.com	
id_n_s_230406_3	Netluchs/0.8-dev ( ; http://www.netluchs.de/; ___don't___spam_me_@netluchs.de)	Netluchs (Germany) search (193.164.8.xx)	R	Same IP-range as Metager search - powered by Nutch	http://www.netluchs.de/	
id_n_s_1032	NetMechanic Vx.0	NetMechanic link checker	C		http://www.netmechanic.com/	
id_n_s_030906_1	NetNewsWire/2.x (Mac OS X; http://ranchero.com/netnewswire/)	NewsGator NetNewsWire - Mac RSS feed reader	B		http://www.newsgator.com/NGOLProduct.aspx?ProdID=NetNewsWire	
id_n_s_1033	NetNoseCrawler/v1.0	unknown InCom (216.0.107.xx) robot	R		http://www.incom.net/	
id_n_s_1034	Netprospector JavaCrawler	Netprospector metasearch software	R		http://www.actaddons.com/products/netprospector.asp	
id_n_s_1035	NetPumper/x.xx	Netpumper download manager	D		http://www.netpumper.com/	
id_n_s_1036	NetResearchServer(http://www.look.com)	Look.com robot (209.87.232.x)	R		http://www.look.com/	
id_n_s_1037	NetResearchServer/x.x(loopimprovements.com/robot.html)	IncyWincy search engine using DMOZ database	R		http://www.loopimprovements.com/	
id_n_s_140209_5	NetSeer/Nutch-0.9 (NetSeer Crawler; http://www.netseer.com; crawler@netseer.com)	NetSeer search (beta) crawler via Amazon Web Services - see also Teemer	R	67.202.26.1xx	http://www.netseer.com/	http://www.amazon.com/gp/browse.html?node=3435361
id_n_s_150906_2	NetSprint -- 2.0	Wirtualna Polska / Netsprint search (Poland) robot	R	212.77.102.1xx	http://www.wp.pl/	http://www.netsprint.pl/serwis/
id_n_s_190306_1	NetWhatCrawler/0.06-dev (NetWhatCrawler from NetWhat.com; http://www.netwhat.com; support@netwhat.com)	NetWhat Search crawler (69.9.167.1xx)	R		http://www.netwhat.com/	
id_n_s_1038	NetZippy	Netzippy robot	R	site is closed	http://www.netzippy.com/	
id_n_s_1039	NeuralBot/0.2	unknown				
id_n_s_1040	newsearchengine (ThisUser@unspecified.mail)	Unknown (12.238.4.xxx) attbi.com client robot				
id_n_s_250707_3	NewsGator FetchLinks extension/0.2.0 (http://graemef.com)	FetchLinks plugin for NewsGator RSS reader	B		http://graemef.com/project/fetchlinks	
id_n_s_250707_4	NewsGatorOnline/2.0 (http://www.newsgator.com; 1 subscribers)	NewsGator online RSS reader	B	64.78.155.1xx	http://www.newsgator.com/	
id_n_s_1041	NextGenSearchBot 1 (for information visit http://www.eliyon.com/NextGenSearchBot)	Eliyon Crawler for Business People Search	R		http://www.eliyon.com/NextGenSearchBot	
id_n_s_1042	NextopiaBOT (+http://www.nextopia.com) distributed crawler client beta v0.x	Nextopia crawler	R		http://www.nextopia.com/	
id_n_s_060906_1	NG-Search/0.90 (NG-SearchBot; http://www.ng-search.com;  )	find your keywords - semantic search (Germany) robot	R	84.56.87.1xx	http://www.ng-search.com/	
id_n_s_1043	NG/1.0	Exalead (France) search robot (193.47.80.xx)	R	s. Harvest-NG/1.0.2 and Exalead NG...	http://www.exabot.com/	
id_n_s_050406_3	NG/4.0.1229	Exalead Websearch image crawler (193.47.80.xx)	R	s. also Exabot-Images/1.0	http://www.exalead.com/search	
id_n_s_071106_1	nicebot	Unknown UA from PlanetLab distributed network		128.8.126.xx	http://planetlab2.cs.umd.edu/	
id_n_s_1044	NICO/1.0	NicoZone childsafe search robot	R P	-site is offline-	http://www.nicozone.net/	
id_n_s_291007_2	Nikita the Spider (http://NikitaTheSpider.com/)	"Nikita the Spider - Online HTML validation , link checking"	C	69.61.23.11x	http://nikitathespider.com/	
id_n_s_1045	NITLE Blog Spider/0.01	Experimental LSI (?) robot from 140.233.69.xx (Middlebury.edu)	R		http://javelina.cet.middlebury.edu/lsa/out/lsa_intro.htm	
id_n_s_1046	Nitro Downloader 1.x (www.klsofttools.com)	Download manager	D		http://www.klsofttools.com	
id_n_s_1047	Noago Spider	Noago spider	R		http://www.noago.com/	
id_n_s_1048	Nocilla/1.0	telefonica.es user robot				
id_n_s_1049	Nokia-WAPToolkit/1.2 googlebot(at)googlebot.com	Google WAP robot	R		http://www.google.com/	
id_n_s_290708_3	Nokia6300/2.0 (05.50) Profile/MIDP-2.0 Configuration/CLDC-1.1 (botmobi http://find.mobi/bot.html abuse@mtld.mobi)	Botmobi crawler for Find.mobi mobile search	C		http://find.mobi/bot.html	http://find.mobi/
id_n_s_200108_3	Nokia6610/1.0 (3.09) Profile/MIDP-1.0 Configuration/CLDC-1.0 (compatible;YahooSeeker/M1A1-R2D2; http://help.yahoo.com/help/us/ysearch/crawling/crawling-01.html)	YahooSeeker/M1A1-R2D2 - Yahoo mobile web crawling robot	R	68.180.2xx.[x]xx	http://help.yahoo.com/l/us/yahoo/search/mobilecrawler/mobilecrawler-01.html	
id_n_s_1050	Nokia7110/1.0 (05.01) (Google WAP Proxy/1.0)	Google WAP proxy	P		http://www.google.com/	
id_n_s_1051	NokodoBot/1.x (+http://nokodo.com/bot.htm)	Nokodo public beta search robot (67.18.222.xx)	R		http://www.nokodo.com/	
id_n_s_1052	Norbert the Spider(Burf.com)	Burf.com UK Search Engine robot	R		http://www.burf.com/	
id_n_s_1053	noxtrumbot/1.0 (crawler@noxtrum.com)	noXtrum search robot (Spain)	R	194.224.199.xx	http://www.noxtrum.com/	
id_n_s_040506_2	noyona_0_1	Noyona job search (preview)	R	207.210.106.1xx	http://www.noyona.com/index.pl	
id_n_s_1054	NP/0.1 (NP; http://www.nameprotect.com; npbot@nameprotect.com)	Nameprotect copyright search robot (24.177.134.x)	R	s. also - aipbot/1.0 (aipbot; http://www.aipbot.com... - NPBot ...	http://www.nameprotect.com/	
id_n_s_1553	NPBot (http://www.nameprotect.com/botinfo.html)	Nameprotect copyright search robot (24.177.134.x)	R		http://www.nameprotect.com/	
id_n_s_1552	NPBot-1/2.0	Nameprotect copyright search robot (24.177.134.x)	R		http://www.nameprotect.com/	
id_n_s_291205_3	Nsauditor/1.x	Nsauditor Network Security Auditor	S		http://www.nsauditor.com/	
id_n_s_1055	NSPlayer/10.0.0.xxxx WMFSDK/10.0	NetShow Media Player = Windows Media Player 10	B			
id_n_s_281207_2	nsyght.com/Nutch-1.0-dev (nsyght.com; Nsyght.com)	Nsyght social search application	R		http://search.nsyght.com/	
id_n_s_161007_1	nsyght.com/Nutch-x.x (nsyght.com; search.nsyght.com)	Nsyght social search application	R		http://search.nsyght.com/	
id_n_s_1056	nttdirectory_robot/0.9 (super-robot@super.navi.ocn.ne.jp)	NTT Directory robot	R		http://navi.ocn.ne.jp/	
id_n_s_180206_1	Nucleus SiteList LinkChecker/1.1	Nucleus CMS SiteList link managing plugin	C		http://wakka.xiffy.nl/sitelist	
id_n_s_1058	nuSearch Spider <a href='http://www.nusearch.com'>www.nusearch.com</a> (compatible; MSIE 4.01)	nuSearch spider (84.9.136.xxx)	R		http://www.nusearch.com/	
id_n_s_1057	NuSearch Spider (compatible; MSIE 6.0)	nuSearch spider (84.9.136.xxx)	R		http://www.nusearch.com/	
id_n_s_1059	NuSearch Spider www.nusearch.com	nuSearch spider (84.9.136.xxx)	R		http://www.nusearch.com/	
id_n_s_1060	Nutch	Nutch open source robot	R		http://www.nutch.org/docs/bot.html	
id_n_s_211107_1	Nutch crawler/Nutch-0.9 (picapage.com; admin@picapage.com)	Picapage search for handheld devices using Nutch	R		http://picapage.biz/	
id_n_s_230408_1	Nutch/Nutch-0.9 (Eurobot; http://www.ayell.eu )	Ayell Euronet business directory robot using Nutch	R		http://www.ayell.eu/	
id_n_s_120406_1	NutchCVS/0.06-dev (Nutch; http://www.nutch.org/docs/en/bot.html; nutch-agent@lists.sourceforge.net)	Netsweeper content filtering engine (66.207.120.2xx) powered by Nutch	P	uses also: Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7.5) Gecko/20041107 Firefox/1.0	http://www.netsweeper.com/	
id_n_s_1061	NutchCVS/0.0x-dev (Nutch; http://www.nutch.org/docs/bot.html; nutch-agent@lists.sourceforge.net)	Nutch open source robot	R		http://www.nutch.org/docs/bot.html	
id_n_s_010406_1	NutchCVS/0.7.1 (Nutch running at UW; http://www.nutch.org/docs/en/bot.html; sycrawl@cs.washington.edu)	Robot from University of Washington Computer Science & Engineering (128.208.6.2xx)	R	powered by Nutch	http://qbert.cs.washington.edu/	
id_n_s_251006_2	NutchEC2Test/Nutch-0.9-dev (Testing Nutch on Amazon EC2.; http://lucene.apache.org/nutch/bot.html; ec2test at lucene.com)	Amazon Elastic Compute Cloud (Amazon EC2) robot	R	216.182.236.xx	http://www.amazon.com/b/ref=sc_fe_l_2/104-6713356-1433533?ie=UTF8&node=201590011&no=3435361&me=A36L942TSJ2AJA	
id_n_s_1062	NutchOrg/0.0x-dev (Nutch; http://www.nutch.org/docs/bot.html; nutch-agent@lists.sourceforge.net)	Nutch open source robot	R		http://www.nutch.org/docs/bot.html	
id_n_s_210108_1	nutchsearch/Nutch-0.9 (Nutch Search 1.0; herceg_novi at yahoo dot com)	Unknown robot using Nutch (maybe private crawling) via Cox network (70.187.130.25x)	R	reads robots.txt	http://lucene.apache.org/nutch/	
id_n_s_041106_1	NutchVinegarCrawl/Nutch-0.8.1 (Vinegar; http://www.cs.washington.edu; eytanadar at gmail dot com)	Unknown crawler from University of Washington - Computer science	R	128.208.3.1xx	http://www.cs.washington.edu/	
id_n_s_1063	obidos-bot (just looking for books.)	Weblog bookwatch robot	R		http://www.onfocus.com/bookwatch/	
id_n_s_1064	ObjectsSearch/0.01-dev (ObjectsSearch;http://www.ObjectsSearch.com/bot.html; support@thesoftwareobjects.com)	Objects Search robot	R		http://www.objectssearch.com/	
id_n_s_1065	ObjectsSearch/0.0x (ObjectsSearch; http://www.ObjectsSearch.com/bot.html; support@thesoftwareobjects.com)	Objects Search robot	R		http://www.objectssearch.com/	
id_n_s_1066	oBot ((compatible;Win32))	Cobion Germany Brand Protection Services robot	R		http://www.cobion.com/	
id_n_s_1067	Ocelli/1.x (http://www.globalspec.com/Ocelli)	GlobalSpec Engineering Search robot (66.194.55.xxx)	R		http://www.globalspec.com/	
id_n_s_1068	Octopus	Octopus download manager	D		http://moskalyuk.com/octopus/	
id_n_s_230306_1	Octora Beta - www.octora.com	Octora blog or RSS information crawler - beta (66.228.114.xx)	R		http://www.octora.com/	
id_n_s_230606_4	Octora Beta Bot - www.octora.com	Octora RSS feed search	R	66.228.114.xx	http://www.octora.com/	
id_n_s_1069	Offline Explorer 1.*	Meta Products Offlinebrowser	B D		http://www.metaproducts.com/	
id_n_s_1070	OliverPerry	Claymont robot / Internetseer Web Site Monitoring	R C		http://www.claymont.com/	
id_n_s_1071	OmniExplorer_Bot/1.0x (+http://www.omni-explorer.com) Internet CategorizerOmniExplorer http://www.omni-explorer.com/ car & shopping search (64.62.175.xxx)	OmniExplorer car & shopping search (64.62.175.xxx)	R	based on YottaCars... (see there)	http://www.omni-explorer.com	
id_n_s_1072	OmniExplorer_Bot/1.0x (+http://www.omni-explorer.com) Job Crawler	OmniExplorer car & shopping search (64.62.175.xxx)	R	based on YottaCars... (see there)	http://www.omni-explorer.com	
id_n_s_1073	OmniExplorer_Bot/1.1x (+http://www.omni-explorer.com) Torrent Crawler	OmniExplorer car & shopping search (64.62.175.xxx)	R	based on YottaCars... (see there)	http://www.omni-explorer.com	
id_n_s_1074	OmniExplorer_Bot/x.xx (+http://www.omni-explorer.com) WorldIndexer	OmniExplorer car & shopping search (64.62.175.xxx)	R	based on YottaCars... (see there)	http://www.omni-explorer.com	
id_n_s_290106_3	onCHECK Linkchecker von www.scientec.de fuer www.onsinn.de	onsearch.de German web directory link checking	C	85.176.108.2xx	http://www.onsearch.de/	
id_n_s_290106_2	"onCHECK-Robot, www.onsearch.de"	onsearch.de German web directory link checking	C	85.176.108.2xx	http://www.onsearch.de/	
id_n_s_1075	Onet.pl SA- http://szukaj.onet.pl	onet.pl Szukaj (Search) robot (213.180.128.1xx)	R	s. also - Mozilla/5.0 (compatible; OnetSzukaj/5.0....	http://szukaj.onet.pl/	
id_n_s_1076	online link validator (http://www.dead-links.com/)	Dead-Links.com link validation spider	C		http://www.dead-links.com/	
id_n_s_040206_3	"Online24-Bot (Version: 1.0x, powered by www.online24.de)"	Online24 shopping portal (Germany) link checking	C		http://www.online24.de/	
id_n_s_1077	OntoSpider/1.0 libwww-perl/5.65	OntoSpider - Dutch robot for a research project. (195.11.244.xx)	R		http://ontospider.i-n.info	
id_n_s_030110_6	OOZBOT/0.20 ( http://www.setooz.com/oozbot.html ; agentname at setooz dot_com )	SeetooZ search crawler	R	67.215.230.xx	http://www.setooz.com/	
id_g_m_280508_4	OpenAcoon v4.0.x (www.openacoon.de)	OpenAcoon open source search engine (used by Acoon search)	R	(80.237.209.xx)	http://www.openacoon.de/	http://www.acoon.de/
id_n_s_1078	Openbot/3.0+(robot-response@openfind.com.tw;+http://www.openfind.com.tw/robot.html)	Openfind.com.tw robot	R		http://www.openfind.com.tw/	
id_n_s_1079	Openfind data gatherer- Openbot/3.0+(robot-response@openfind.com.tw;+http://www.openfind.com.tw/robot.html)	Openfind.com.tw robot	R		http://www.openfind.com.tw/	
id_n_s_1080	Openfind Robot/1.1A2	Openfind.com.tw robot	R		http://www.openfind.com.tw/	
id_n_s_250107_2	OpenISearch/1.x (www.openisearch.com)	open i search robot  - search engine in development	R	216.182.236.1xx	http://www.openisearch.com/	
id_n_s_291105_4	OpenTaggerBot (http://www.opentagger.com/opentaggerbot.htm)	Opentagger social bookmarking system	R		http://www.opentagger.com/	
id_n_s_1081	OpenTextSiteCrawler/2.9.2	OpenText crawler	R		http://www.opentext.net/	
id_n_s_310806_1	OpenWebSpider/0.x.x (http://www.openwebspider.org)	OpenWebSpider - Open Source web search engine	R		http://www.openwebspider.org/	
id_n_s_1082	OpenWebSpider/x	OpenWebSpider - Open Source web search engine	R		http://www.openwebspider.org/	
id_n_s_1083	Opera/5.0 (Linux 2.0.38 i386; U) [en]	Opera 5.0 Linux	B			
id_n_s_1084	Opera/5.11 (Windows ME; U) [ru]	Opera 5.11 faked WinME referer	B			
id_n_s_1085	Opera/5.12 (Windows 98; U) [en]	Opera 5.12 Win98	B			
id_n_s_1086	Opera/6.01 (larbin@unspecified.mail)	unknown robot from gw.ocg-corp.com (209.126.176.x)		see also: - MSIE-5.13 (larbin@.....) - WinampMPEG/2.00 larbin@....		
id_n_s_1087	Opera/6.x (Linux 2.4.8-26mdk i686; U) [en]	Opera 6.x- Mandrake Linux	B			
id_n_s_1088	Opera/6.x (Windows NT 4.0; U) [de]	Opera 6.x WinNT	B			
id_n_s_1089	Opera/7.x (Windows NT 5.1; U) [en]	Opera 7.x WinXP	B			
id_n_s_1090	Opera/8.xx (Windows NT 5.1; U; en)	Opera 8.x (Beta) WinXP	B			
id_n_s_141105_2	Opera/9.0 (Windows NT 5.1; U; en)	Opera 9 (Beta) Browser	B		http://snapshot.opera.com/	
id_n_s_250606_1	Opera/9.00 (Windows NT 5.1; U; de)	Opera 9 (final)	B		http://www.opera.com/	
id_n_s_201008_1	Opera/9.60 (Windows NT 5.1; U; de) Presto/2.1.1	Opera browser 9.6x on WinXP (Presto = Operas rendering engine)	B		http://my.opera.com/ODIN/blog/a-look-under-the-hood-of-opera-9-6	
